log_id,timestamp,user_action,exception_type,exception_message,origin_file,origin_line,origin_function,db_error_message,db_error_detail,http_status,session_id,resolution_hint,source_log_file,python_traceback,bug_id,execution_id,test_case_id,module
logs_001.txt:38,2022-12-20T11:17:16,The background job rejected the employee record due to missing configuration settings.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/ecommerce/models/record.py,448,action_confirm,"duplicate key value violates unique constraint ""ecommerce_unique_id""",Key (name)=(Test_Record_001) already exists.,500,2cac3f91-0f13-42cb-9ef7-3fc660e16edf,The sales representative calculated the manufacturing order and successfully completed the transaction.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/ecommerce/models/record.py"", line 448, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2706, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-007459,EXEC-007255,TC-000782,eCommerce
logs_001.txt:39,2000-11-13T19:09:38,The accountant verified the invoice after verifying the related documents.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/sales/models/record.py,488,action_confirm,"duplicate key value violates unique constraint ""sales_unique_id""",Key (name)=(Test_Record_001) already exists.,404,5b7e4b07-5140-4a28-8608-02256b22455c,The system deleted the incoming shipment but the system raised a validation exception.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/sales/models/record.py"", line 488, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2238, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-008806,EXEC-005048,TC-011873,Sales
logs_001.txt:40,1980-09-20T02:03:41,The manager processed the manufacturing order which resulted in an AccessError.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/sales/models/record.py,405,action_confirm,"duplicate key value violates unique constraint ""sales_unique_id""",Key (name)=(Test_Record_001) already exists.,400,03d09b62-c8d2-422f-81fc-04baf6f34211,The API endpoint verified the incoming shipment while ensuring all mandatory fields were populated.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/sales/models/record.py"", line 405, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2760, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-008356,EXEC-019752,TC-005878,Sales
logs_001.txt:41,1993-03-31T17:55:06,The warehouse operator configured the subscription renewal triggering a workflow notification.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/hr/models/record.py,179,action_confirm,"duplicate key value violates unique constraint ""hr_unique_id""",Key (name)=(Test_Record_001) already exists.,404,76616c10-c7e8-4d5e-ad23-6db877e498a7,The user attempted to confirm the manufacturing order which resulted in an AccessError.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/hr/models/record.py"", line 179, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2763, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-005443,EXEC-004435,TC-013499,HR
logs_001.txt:42,2006-12-07T19:11:59,The system escalated the subscription renewal which resulted in an AccessError.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/quality/models/record.py,230,action_confirm,"duplicate key value violates unique constraint ""quality_unique_id""",Key (name)=(Test_Record_001) already exists.,404,c1d82211-6973-432d-a8f8-49febf25eac6,The system verified the transfer which resulted in an AccessError.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/quality/models/record.py"", line 230, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2890, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-009744,EXEC-015064,TC-016842,Quality
logs_001.txt:43,1982-05-15T03:26:09,The accountant rejected the incoming shipment after verifying the related documents.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/helpdesk/models/record.py,443,action_confirm,"duplicate key value violates unique constraint ""helpdesk_unique_id""",Key (name)=(Test_Record_001) already exists.,503,62bbeb58-6537-460d-ac91-2176bba278e4,The warehouse operator attempted to confirm the POS receipt after verifying the related documents.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/helpdesk/models/record.py"", line 443, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1725, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-002658,EXEC-002486,TC-006913,Helpdesk
logs_001.txt:44,1979-11-25T04:08:08,The user updated the POS receipt but encountered a permission error.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/payroll/models/record.py,484,action_confirm,"duplicate key value violates unique constraint ""payroll_unique_id""",Key (name)=(Test_Record_001) already exists.,503,3b942fa4-7106-4a72-a21b-17de2e0eb6e6,The manager processed the employee record which resulted in an AccessError.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/payroll/models/record.py"", line 484, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1054, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-001473,EXEC-004266,TC-015833,Payroll
logs_001.txt:45,2009-09-01T19:11:35,The user attempted to confirm the manufacturing order but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/quality/models/record.py,450,action_confirm,"duplicate key value violates unique constraint ""quality_unique_id""",Key (name)=(Test_Record_001) already exists.,400,a0aa5345-f64a-4aad-9564-8c92b2e16611,The sales representative attempted to confirm the manufacturing order triggering a workflow notification.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/quality/models/record.py"", line 450, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1717, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-006934,EXEC-004126,TC-006570,Quality
logs_001.txt:46,1981-07-14T13:54:40,The warehouse operator calculated the subscription renewal triggering a workflow notification.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/payroll/models/record.py,320,action_confirm,"duplicate key value violates unique constraint ""payroll_unique_id""",Key (name)=(Test_Record_001) already exists.,404,8c7cf050-33b4-4aa7-8e94-ee5f4795f4df,The manager deleted the employee record due to missing configuration settings.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/payroll/models/record.py"", line 320, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2140, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-008954,EXEC-013408,TC-014964,Payroll
logs_001.txt:47,1984-01-26T11:24:57,The accountant escalated the manufacturing order which resulted in an AccessError.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/documents/models/record.py,385,action_confirm,"duplicate key value violates unique constraint ""documents_unique_id""",Key (name)=(Test_Record_001) already exists.,403,be7bd1cf-9129-4e30-9ab5-241537d91a43,The API endpoint attempted to confirm the POS receipt but the system raised a validation exception.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/documents/models/record.py"", line 385, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2985, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-005565,EXEC-009372,TC-000340,Documents
logs_001.txt:48,1972-06-11T06:20:59,The API endpoint rejected the subscription renewal but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/hr/models/record.py,182,action_confirm,"duplicate key value violates unique constraint ""hr_unique_id""",Key (name)=(Test_Record_001) already exists.,400,942046ab-c6d2-402c-bf0b-b3622bf404c3,The accountant processed the POS receipt but encountered a permission error.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/hr/models/record.py"", line 182, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2793, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-008838,EXEC-006696,TC-004178,HR
logs_001.txt:49,2000-10-21T02:58:46,The manager validated the transfer but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/ecommerce/models/record.py,406,action_confirm,"duplicate key value violates unique constraint ""ecommerce_unique_id""",Key (name)=(Test_Record_001) already exists.,502,4939c3f6-0dec-4a30-b259-f9f463d81fd1,The system calculated the subscription renewal but the system raised a validation exception.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/ecommerce/models/record.py"", line 406, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2765, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-006229,EXEC-009462,TC-014303,eCommerce
logs_001.txt:50,1999-01-20T22:54:43,The accountant rejected the invoice which resulted in an AccessError.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/purchase/models/record.py,162,action_confirm,"duplicate key value violates unique constraint ""purchase_unique_id""",Key (name)=(Test_Record_001) already exists.,404,6dbed279-b6c5-46ee-b14c-cf18cb960f17,The system attempted to confirm the invoice triggering a workflow notification.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/purchase/models/record.py"", line 162, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2430, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-006350,EXEC-015750,TC-001207,Purchase
logs_001.txt:51,2017-05-25T05:35:03,The system calculated the subscription renewal but encountered a permission error.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/documents/models/record.py,417,action_confirm,"duplicate key value violates unique constraint ""documents_unique_id""",Key (name)=(Test_Record_001) already exists.,503,f1d42d25-8ac6-423a-9f4f-b647b827492a,The warehouse operator attempted to confirm the invoice which resulted in an AccessError.,logs_001.txt,"Traceback (most recent call last): File ""/odoo/addons/documents/models/record.py"", line 417, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1485, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-000066,EXEC-014191,TC-010185,Documents
